logging_code_labels
"<line10>    final Errors error = leaveResponse.error();<line11>      log.debug(""LeaveGroup response with {} returned successfully: {}"", sentGeneration, response);<line13>      log.error(""LeaveGroup request with {} failed with error: {}"", sentGeneration, error.message());"
"<line12>    LOGGER.warn(""*         RUNNING CustomCRSKDERasterResizeIT    *"");<line12>    LOGGER.warn(""*                                               *"");<line12>    LOGGER.warn(""-------------------------------------------------"");<line15>      LOGGER.warn(""Unable to tear down default spark session"", e);"
"<line9>        logger.error(""Error while loading implementations of {}"",service.getName(),serviceConfigurationError);"
"<line43>        log.warn(""Reclaim max age parameter is less then 1, are your sure?"");<line45>        log.debug(""Using reclaim-aged strategy for group-window age ""+ reclaimMaxAge+ "" frequency ""+ reclaimFrequency);"
"<line17>    LOG.info(""Current Snapshot Index {}, takeSnapshot took {} ms"",lastAppliedIndex,Time.monotonicNow() - startTime);"
"<line10>        log.warn(""Cache Listener thread interrupted in MultiThreadedListener."", e);"
"<line6>        logger.warn(""Unknown pigpio exception while handling Refresh"", e);<line12>        logger.warn(""An error occured while changing the gpio value: {}"", e.getMessage());"
"<line15>              logger.warn(""calling property change listener {} failed. {}"", listener, re.getMessage());<line18>          logger.debug(""Ignoring received message of unknown type: {}"", message);<line21>      logger.warn(""received invalid message: {}"", message);"
"<line9>      log.warn(""Error checking string constraint "" + this, e);"
"<line2>      logger.trace(""addNULLField fieldValue: {}"", fieldValue);"
"<line28>            logger.debug(""ConfigurationPropertyAnalysis: whilst looking at type ""+ typesCollectedFromAnnotation+ "" making these accessible:""+ newMap.entrySet().stream().map(e -> ""\n"" + e.getKey() + "":"" + AccessBits.toString(e.getValue())).collect(Collectors.toList()));<line47>            logger.debug(""Couldn't resolve ""+ visibleAnnotation.desc+ "" annotation type whilst searching for hints on ""+ getName());"
"<line16>        logger.info(""{} {}: error: {}"", method, url, e.getMessage());"
"<line23>    LOGGER.debug(""Starting interactive table sorting on column(s) "" + sortColNames);<line40>      LOGGER.debug(""Interactive table sorting finished ("" + time + "")"");"
"<line13>          logger.info(""Outbound interface is NULL! Looks like there was no ""+ transport+ "" in the list of connectors"");<line14>          logger.info(""Outbound interface found: "" + result.toString());<line18>        logger.info(""ServletContext return null or empty list of connectors"");"
"<line52>      log.info(""Using version: "" + topVer);"
"<line10>      LOG.info(""Update rows {}"", count);"
"<line7>      LOG.error(""Connector not found {}"", resourceTO.getConnector(), e);"
"<line1>    log.info(""VLO monitor run - {}"", Calendar.getInstance().getTime());<line3>    log.info(""Loading previous stats"");<line9>        () -> log.info(""No previous state, skipping comparison!""));<line9>    log.info(""Writing new stats"");<line11>    log.info(""Done"");"
"<line2>      LOG.error(""Incoming RegisterDocumentSetRequestType was null"");<line5>      LOG.error(""Incoming RegisterDocumentSetRequestType metadata was null"");<line7>    LOG.debug(""List of All Identifiable Registry Object(s) on Identifiers Form Request {}"",request.getSubmitObjectsRequest().getRegistryObjectList().getIdentifiable());<line9>      LOG.debug(""Name of Identifiable Registry Object on Identifiers Form Request {}"",object.getIdentifiable().get(x).getName());<line12>        LOG.debug(""Slot(s) in registry Package is {}"", registryPackage.getSlot().size());"
"<line9>      log.info(""Value found in SystemSettings: dataValuePageSize: "" + dataValuesPageSize);"
"<line12>    LOGGER.info(""ServerProfile object returned to client : "" + serverProfileUpdated.toJsonString());"
"<line4>        log.debug(""updateProcessBusinessKeyInHistory : {}"", processInstance.getId());"
"<line2>    LOG.debug(""starting {}"", getClass().getSimpleName());"
"<line1>    LOGGER.debug("" flushPendingWriteRequests()"");<line6>      LOGGER.debug("" Flushing buffered write request: {}"", scheduledWrite.data);"
"<line10>            logger.error(""scan failed"", e);"
"<line14>      LOGGER.warn(""Unable to open jar file '{}'."", dependency.getFileName());<line14>      LOGGER.debug("""", ex);"
<line13>      logger.debug(marker, format, argArray);
"<line8>        LOGGER.info(""Loaded coverage store '""+ cs.getName()+ ""', ""+ (cs.isEnabled() ? ""enabled"" : ""disabled""));"
"<line11>            log.info(""Updating identity type {}, setting confirmationConfiguration to {}"",name,emailConfig.toJson());"
"<line3>      log.error(""processHandle is null when looking up elapsed time"");"
"<line2>      logger.info(""m_bluetoothAdapter.isScanning"");<line7>        logger.info(""startLeScan"");"
"<line4>      log.error(""Cannot save complex data where obsId=""+ obs.getObsId()+ "" because its ComplexData is null."");"
"<line1>    log.debug(""Fixing lateral caches:"");"
"<line6>    log.debug(""sparql-based matching for atom {} (found {} matches)"",atomURI,bulkHintEvent.getHintEvents().size());"
"<line14>      log.debug(""Loading artifact to the command object for editing."");"
"<line7>    LOGGER.info(""Discover Object Instance : ""+ ""Object = ""+ theObject.toString()+ "", Object class = ""+ theObjectClass.toString()+ "", Object name = ""+ objectName+ "", Producing federate = ""+ producingFederate.toString());"
<line2>    LOGGER.trace(ENTERING, methodName);<line2>    LOGGER.trace(EXITING, methodName);
"<line1>    logger.debug(""Network state ONLINE: Process running. {} Nodes in network."", networkNodes.size());<line11>      logger.debug(""Network state ONLINE: Notifying node {} [{}]"",node.getIeeeAddress(),String.format(""%04X"", node.getNetworkAddress()));"
<line10>      log.error(exception, exception);
"<line13>      log.debug(""Property 'username' was not found"");<line18>      log.debug(""Property 'password' was not found"");<line31>      log.debug(""One or more of 'host' or 'database' properties were not found"");"
"<line3>    LOGGER.debug(""Creating topic: ""+ topic+ "" , partitions: ""+ partitions+ "" , ""+ ""replication factor: ""+ replicationFactor+ ""."");"
"<line2>    log.debug(""Going to store validation result in key-value storage"");<line6>    log.debug(""invoked {} failed {}"", invoked, failed);"
"<line3>    logger.info(""Validating service name"");"
<line6>      log.error(exception, exception);
"<line18>            logger.warn("""", fex);"
"<line8>        logger.info(""Paused {}"", this);"
"<line6>        LOGGER.debug(""FÃ¼ge Textfragment von URL '{}' ein."", urlStr);"
"<line29>    logger.info(""Setting number of cooperative threads and default parallelism to ""+ config.getInstanceConfig().getCooperativeThreadCount());"
"<line4>      log.debug(""key:"" + entry.getKey() + "" value:"" + entry.getValue());"
<line26>          log.debug(exception, exception);
"<line8>      LOG.info(""save subrequest, complete number=""+ receivedSubResult+ "", total number=""+ subResults.size());<line16>            LOG.error(""Master combine model files failed "", e);<line20>          LOG.error(""PS save model failed. "" + failedMsg);"
"<line3>      ActiveMQRALogger.LOGGER.trace(""readShort()"");"
"<line8>      LOG.info(""zkclient{} watchForChilds path not existing:{} skipWatchingNodeNoteExist: {}"",_uid,path,skipWatchingNonExistNode);"
"<line10>      logger.debug(""Updating entity {}:{}  app {}\n"", entityId.getType(), entityId.getUuid(), appId);<line21>        logger.debug(""Wrote {}:{} version {}"",cpEntity.getId().getType(),cpEntity.getId().getUuid(),cpEntity.getVersion());<line24>        logger.trace(""WriteUniqueVerifyException encountered during update of entity with id {}"",cpEntity.getId().getUuid());"
"<line7>      LOGGER.error(""Cannot get refined schema for {}, {}"", resource, e.getMessage(), e);<line38>      LOGGER.debug(""Association for {}/{} not supported by resource {}"", kind, shadowIntent, resource);"
"<line30>      log.error(""Error writing memory crash dump information to disk: {}"", f.getAbsolutePath(), e2);<line31>    log.error("">>> Out of Memory Exception Detected. Memory crash dump written to: {}"",f.getAbsolutePath());<line31>    log.warn(""Memory crash dump reporting can be disabled with CrashUtil.crashDumpsEnabled(false) or""+ "" using system property -D""+ DL4JSystemProperties.CRASH_DUMP_ENABLED_PROPERTY+ ""=false"");<line31>    log.warn(""Memory crash dump reporting output location can be set with""+ "" CrashUtil.crashDumpOutputDirectory(File) or using system property -D""+ DL4JSystemProperties.CRASH_DUMP_OUTPUT_DIRECTORY_PROPERTY+ ""=<path>"");"
"<line37>      LOGGER.info(getClass().getSimpleName() + ""::onEntry,"" + infoLog);"
"<line2>    logger.trace(""Handling command '{}' for channel '{}'"", command, channelUID);<line3>      logger.debug(""Refreshing channel '{}'"", channelUID);<line28>                  logger.debug(""None of the configured GAs on channel '{}' could handle the command '{}' of""+ "" type '{}'"",channelUID,command,command.getClass().getSimpleName());"
"<line14>        log.warn(""Unable to get info item field values provider for class "" + className);"
"<line25>      log.info(""init()"");<line26>      log.warn(""init(): "", t);"
"<line4>        logger.info(""Shutting down the proxy..."");"
"<line2>      LOG.error(""invalid ledgerId {} < 0"", ledgerId);"
"<line1>    log.warn(""containsKill("" + file + "","" + access + "")"");<line6>          log.warn(""searching "" + lastEnd + "" to "" + len);<line12>                log.warn(""[warning] skipping search @ "" + size);<line15>                log.warn(""[warning] searching > 4k space @ "" + size);<line19>              log.warn(""scan of "" + LessBytes.toString(scan));<line25>        log.warn("""", ex);"
"<line17>            logger.debug(""Skipping value for "" + name);"
"<line7>                log.debug(String.format(""Incremented Redis key %s to %d"", sizeKey, incremented));"
"<line1>    LOGGER.trace(""NFSService - generatePresignedUrl called"");<line4>      LOGGER.trace(""NFSService - generatePresignedUrl - put url returned"");<line11>      LOGGER.trace(""NFSService - generatePresignedUrl - get url returned"");"
<line3>    LOGGER.info(Messages.Log.REQUESTING_INSTANCE_FROM_PROVIDER);
"<line8>      log.warn(""Exception occurred while shutting down HSQLDB :"" + StringUtils.stringifyException(ex));"
"<line10>          logger.info(""{} - Driver does not support get/set network timeout for connections. ({})"",poolName,e.getMessage());<line11>            logger.warn(""{} - A validationTimeout of less than 1 second cannot be honored on drivers""+ "" without setNetworkTimeout() support."",poolName);<line12>            logger.warn(""{} - A validationTimeout with fractional second granularity cannot be honored on""+ "" drivers without setNetworkTimeout() support."",poolName);"
"<line1>    logger.debug(""Bridge: Checking for valid Zoneminder host: {}"", host);"
"<line20>      log.info(""Trying {} additional authN option from policy, result: {}"", policyElement, option);<line23>      log.info(""Additional authn is required but no option was found, blocking operation"");"
"<line7>          LOG.warn(""Failure passing provided arguments (""+ getIllegalArgumentsErrorMessage(constructor, argValues)+ ""; ""+ e+ ""); attempting to reconstitute"");<line10>          LOG.warn(""Reconstitution attempt failed (will rethrow original excaption): "" + e2, e2);"
"<line22>          log.error(""caught exception closing InputStream: "" + e);"
"<line4>        logger.error(""partial reversed weight order not implemented"");<line15>      logger.info(""reverse = "" + t + "", from = "" + this);<line26>    logger.info(""reverse = "" + t + "", from = "" + this);"
"<line2>    logger.trace(""Computing CBD for {} ..."", literal);<line11>      logger.trace(""Got {} triples in {} ms."", model.size(), (end - start));<line13>      logger.error(""CBD retrieval failed when using query\n{}"", query);"
"<line10>                  log.info(""Client Cert SubjectDN: {}"", principal.getName());"
"<line1>    log.debug(""finding StgMbZeiteinheiten instance by example"");<line8>      log.debug(""find by example successful, result size: "" + results.size());<line10>      log.error(""find by example failed"", re);"
"<line6>        LOG.debug(""websocket open: "" + session.getId() + "" : "" + loginuser.getUserId());<line16>        LOG.debug(""websocket is allready closed: "" + session.getId());"
"<line1>    log.debug(""getting StgMbZeiteinheitenTxt instance with id: "" + id);<line6>        log.debug(""get successful, no instance found"");<line7>        log.debug(""get successful, instance found"");<line10>      log.error(""get failed"", re);"
"<line14>      logger.info(String.format(""success starting routing verticle %d at %s"", id, deploymentID()));<line15>      logger.error(String.format(""failed starting routing verticle %d at %s"", id, deploymentID()), e);"
"<line4>      logger.warn(""Received a Consume op for topic: {} that the server does not own."",topic.toStringUtf8());<line32>        logger.debug(""Only advanced consume pointer in memory, will persist later, topic: ""+ topic.toStringUtf8()+ "" subscriberId: ""+ subscriberId.toStringUtf8()+ "" persistentState: ""+ SubscriptionStateUtils.toString(subState.getSubscriptionState())+ "" in-memory consume-id: ""+ MessageIdUtils.msgIdToReadableString(subState.getLastConsumeSeqId()));"
"<line6>      LOGGER.warn(""Cannot index null enum, skipping entry"");"
"<line10>      logger.info(""Cannot add contact with said '""+ said+ ""' [tenant=""+ tenant.getId()+ ""]:""+ "" there's already another User with id ""+ user.getId()+ "" whose accountUri is ""+ user.getAccountUri());<line20>      logger.debug(""Created new user [id=""+ user.getId()+ "", username=""+ user.getUsername()+ "", role=""+ user.getRole()+ ""]"");"
<line13>      LOG.trace(e.getMessage());
"<line3>    logger.trace(""Decoding {}"", t);<line8>        logger.debug(""Removing {} as it was cancelled!"", registration);<line13>        logger.debug(""Removing {} as its timed out (timeout of {} was set till {} and now is {})"",registration,registration.getTimeout(),registration.getTimeoutAt(),now);<line17>      logger.trace(""Checking handler {} for Object of type {}"", registration, t.getClass().getSimpleName());<line18>        logger.trace(""Handler {} has right expected type {}, checking condition"",registration,registration.getExpectClazz().getSimpleName());<line29>              logger.trace(""Registration {} with predicate {} does not match object {} (currently wrapped to""+ "" {})"",registration,predicate,t.getClass().getSimpleName(),instance.getClass().getSimpleName());<line33>        logger.trace(""Handler {} accepts element {}, calling handle method"", registration, t);<line40>    logger.trace(""None of {} registered handlers could handle message {}, using default decode method"",this.registeredHandlers.size(),t);"
"<line13>        LOGGER.warn(""CPCT hospital ID is not present in hospital address list: '{}'"", CPCT);<line18>        LOGGER.warn(""DRUP hospital ID is not present in hospital address list: '{}'"", DRUP);<line23>        LOGGER.warn(""WIDE hospital ID is not present in hospital address list: '{}'"", WIDE);<line28>        LOGGER.warn(""COREDB hospital ID is not present in hospital address list: '{}'"", COREDB);<line33>        LOGGER.warn(""Sample mapping hospital ID is not present in hospital address list: '{}'"",sampleMapping);"
"<line6>      logger.error(""Unable to parse access policy"", e);"
"<line3>      log.info(""Element ["" + this + ""] set next write value to ["" + valueOpt.orElse(null) + ""]."");"
"<line11>      logger.debug(""No Result found: "" + e);"
"<line8>        logger.trace(""Uploading string to file [""+ filename+ ""], data_connection_mode [""+ client.getDataConnectionMode()+ ""]"");<line9>        logger.trace(""Finished uploading string to file [""+ filename+ ""]""+ "", response [""+ client.getReplyString()+ ""]"");<line15>        logger.error(""Error uploading file: "" + reply, e);"
"<line1>    logger.debug(""onNewConnection"");"
"<line7>        logger.warn(""Failed to insert address result in the DB "" + e.getMessage());"
"<line16>        Log.error(""Unable to send presence information of user '{}' to unblocked entity '{}' as local""+ "" user is not found."",user.getUsername(),recipient);"
"<line22>      logger.error(""TTransportException inside handler"", e);<line25>      logger.error(""TApplicationException inside handler"", e);<line28>      logger.error(""Exception inside handler"", e);<line36>      logger.error(""Exception writing to internal frame buffer"", ex);"
"<line19>        log.error(""Oups, Set of task id's is not of type Set<Integer>, can't migrate this list."");"
"<line31>          LOGGER.warn(""Unknown parameter group. That should not happen."");"
"<line3>      logger.debug(""-Dio.netty.bitMode: {}"", bitMode);<line7>      logger.debug(""-Dio.netty.bitMode: {} (sun.arch.data.model)"", bitMode);<line11>      logger.debug(""-Dio.netty.bitMode: {} (com.ibm.vm.bitmode)"", bitMode);<line23>      logger.debug(""-Dio.netty.bitMode: {} (os.arch: {})"", bitMode, arch);"
<line5>    LOGGER.debug(keyParts.toString());<line8>    LOGGER.debug(otherKeyParts.toString());
"<line8>      logger.trace(""Permission denied for reading sequencing object id=""+ sf.getId()+ "" by user=""+ authentication.getName()+ "", no joined sample found."");"
"<line6>        log.debug(""Attempt connect to peer: {} attempt# '{}'"", p.getAnnouncedAddress(), i);<line8>          log.debug(""SUCCESS! connected to peer: {} on attempt# '{}'"", p.getAnnouncedAddress(), i);<line11>            log.debug(""FAILED connect to peer: {} attempt# '{}' , DELAY for '{}' ms before next""+ "" attempt..."",p.getAnnouncedAddress(),i,PeersService.connectTimeout);"
"<line2>    log.info(""The method [ {} ] of bean [ {} ] is candidate to be overridden by plugin child contexts"",m.toString(),id);"
"<line10>      LOG.warn(""{}:{} could not be processed!"", entityType, qualifiedName);<line12>      LOG.error(""{}:{} could not be processed!"", entityType, qualifiedName, ex);"
"<line13>        LOG.error(""Could not serialize new user {}"", newUser, e);"
<line28>        log.debug(workflowException, workflowException);
"<line2>    logger.trace(""RemoveStale(ccId={}, maxLastSeenDateMs={}) called."",clusterControllerId,maxLastSeenDateMs);<line5>      logger.info(""RemoveStale(ccId={}, maxLastSeenDateMs={}) deleted {} stale entries."",clusterControllerId,maxLastSeenDateMs,deletedCount);<line7>      logger.error(""RemoveStale(ccId={}, maxLastSeenDateMs={}) failed."",clusterControllerId,maxLastSeenDateMs,e);"
"<line4>      logger.error(""No GBIDs found in default properties: {}"", joynrDefaultProperties);"
"<line2>    LOG.info(""Removing completed compaction instant ("" + instant + "")"");"
"<line11>        LOGGER.warn(""{} does not appear in {}!"", path, mcrPath.getOwner());"
"<line16>        LOG.debug(""WAITING FOR SCENARIO"");<line21>      LOG.error(ex.getMessage(), ex);<line22>      LOG.debug(""listening client shutting down"");<line25>        LOG.debug(""listening client shutdown succesful"");<line26>        LOG.error(e.getMessage(), e);"
"<line3>    LOGGER.info(""actual output;\n{}"", jobSource.getByteSource().asCharSource(Charsets.UTF_8).read());"
"<line9>        LOG.info(""JPSONIC_HOME directory will be {}"", jpsonicHomeDirForTest.getAbsolutePath());"
"<line5>      logger.info(""Could not scan, as there is no USB-Serial discovery service configured."");"
"<line57>      logger.debug(""cuboid-{} saved dimension:{}, took: {}ms"",cuboidId,dimension.getName(),stopwatch.elapsed(MILLISECONDS));"
"<line23>    LOGGER.info(""Reloading only package {} took {}ms"", packageName, System.currentTimeMillis() - start);"
"<line7>      log.debug(""Clearing cached path "", path, "" for "", binding);<line10>        log.debug(""Removing "", binding, "" from conflicts list "", conflicts);<line26>        log.debug(""Clearing cached prefix "", prefix, "" for "", binding);<line34>      log.debug(""Resolved conflicts with "", resolvedConflicts);"
"<line16>                      LOG.info(""Received: {}"", destinationInfo);"
"<line19>        logger.debug(""Unable to createCq. Error: {}"", cqe.getMessage(), cqe);"
"<line7>      LOG.warn(""Exception hit while trying to recreate directory: "" + destPath.getParent().toString());"
"<line15>        LOGGER.debug(""IOException reading stream from file attachment in multipart body."", e);<line42>        LOGGER.debug(""Unable to get input stream for mime attachment. Ignoring override attribute: {}"",name,e);"
"<line2>    logger.debug(""Start scan for Sensibo devices."");"
"<line3>      logger.debug(""{}: Peeked {}->{}"", this, currentKey, object);<line7>        logger.debug(""Unable to make heap copy and will not be added to peekedIds for object"" + "" : {} "",object.toString());"
"<line10>          logger.fatal(""Unknown error closing streamer: {}"", e.getMessage(), e);"
"<line8>          log.error(msg);<line12>          log.warn(""Multiple versions of the same content received during refresh; ""+ ""discarding previous: {} => {}, {}"",content.getId(),existing,content);"
"<line12>        logger.debug(""Error sending CQ request to peers. {}"", ex.getLocalizedMessage(), ex);"
"<line7>    logger.debug(""about to transform '{}' by the JavaScript '{}'"", source, filename);<line18>      logger.trace(""JavaScript execution elapsed {} ms. Result: {}"",System.currentTimeMillis() - startTime,result);"
"<line25>      LOG.error(""While exporting SAML 2.0 SP metadata"", e);"
"<line27>      log.error(""Worlflow Detail ==== SystemNotificationDetail Subscriber Completed with error "", ijfe);<line34>      log.error(""Worlflow Detail ==== SystemNotificationDetail Subscriber Completed with error "", e);"
"<line13>      logger.error(""Error extracting auths for user {}"", username, e);"
"<line5>    log.debug(""run_custom_filter"");"
"<line4>      logger.trace(LogMarker.SERIALIZER_VERBOSE, ""Read Boolean {}"", value);"
"<line6>    LOGGER.info(""Get Tariff Schedule Response Request received from organisation: {} for correlationUID:""+ "" {}."",organisationIdentification,request.getAsyncRequest().getCorrelationUid());"
"<line23>      log.debug(""printenv({}) {}={}"", getServerChannelSession(), varName, varValue);"
<line5>      log.warn(e.getMessage(), e);
"<line10>          logger.warn(""Skipping entry with id ""+ entry.getId()+ "" since it has the same date as our last feed update."");"
"<line3>    LOG.info(""using GDAL command line to tranform the coverage"");"
"<line14>      LOG.warn(""Entity: {}: Does not exist!"", objectId);<line25>    LOG.warn(""GUID Updated: Entity: {}: from: {}: to: {}"", objectId, vertexGuid, entity.getGuid());"
<line27>          LOG.debug(e.getMessage());<line29>          LOG.error(e.getMessage(), e);
"<line4>        LOGGER.trace(""Purge Occured: "" + cmd);"
"<line20>    logger.info(""Initializing channel buffer manager."");<line22>    logger.info(""Created thread pool: "" + executorServicePool);<line29>      logger.error(""Fatal error! Couldn't establish connection to REDIS!"", e);<line34>      logger.info(""Created new Jedis connection: "" + subscriberJedis);<line38>        logger.info(""Created pattern subscription for pattern: "" + channelRegEx);<line40>        logger.error(""Fatal exception occurred attempting subscription: "" + e.toString(), e);"
"<line7>          log.info(""Poll rate {} changed to {} ms"", pollRate, newPollRate);<line10>        log.error(""Error in exchange client"", e);<line12>        log.warn(""Agent {} didn't registered on current coordinator! Reset agent registration."",nodeContext.getId());<line16>        log.error(""Agent "" + nodeContext.getId() + "" got an exception from coordinator"", e);<line17>      log.debug(""Pack exchange completed. Poll rate on agent {} is {} ms"", nodeContext.getId(), pollRate);"
"<line6>      LOG.error(""Failed to get user name from uid {}, fallback to {}"", uid, DEFAULT_USER_NAME);"
"<line10>    log.info(""{} zookeeper client register success: {}"", rpcType, metadata.toString());"
"<line1>    LOG.info(""Stopping EntryLogger"");<line15>      LOG.error(""Error flush entry log during shutting down, which may cause entry log corrupted."", ie);"
"<line3>    LOGGER.debug(""Setting client caching status to {}"", packet.isEnabled());"
<line5>      log.error(exception, exception);
<line15>        log.debug(sb.toString());
"<line1>    logger.debug(""HeatClient.getServerId() Endpoint: "" + connection.getHeatEndpoint());<line33>      logger.error(""HeatClient.getStackDetails()"", e);"
"<line4>    LOGGER.debug("" {} files found in directory {}"", files.length, dir);<line16>    LOGGER.debug(""  Done reading {} files "", currentFileIndex);"
<line18>      log.error(systemException, systemException);
"<line19>        LOG.info(""Error persisting sessions for deployment "" + deploymentName, e);<line21>      LOG.debug(""No sessions to persist for deployment "" + deploymentName);"
"<line6>        LOG.error(""load task meta from file failed."", e);"
"<line2>    logger.debug(""Close rocks db."");"
"<line1>    log.error(""Internal error. Destroying plan ..."", e);<line6>      log.error(""Cannot destroy plan"", ex);"
<line11>              logger.debug(problem.getMessage(), problem.getException());
"<line5>          logger.info(""start() started."");<line7>          logger.info(""start() completed."");<line10>        logger.info(""start() failed. caused:already initializing."");<line12>        logger.info(""start() failed. caused:already started."");"
"<line3>    LOGGER.debug(""[{}] Blocked inbound from all destinations"", address);"
"<line18>    logger.debug(""Received request to Deactivate an Operational Environment"");"
"<line3>        log.debug(""Loading font "" + ttf);"
"<line5>      LOGGER.error(""An exception occurred during validation of field - {}, objectName - {}, value - {}"",field,objectName,value);"
"<line4>      LOG.debug(""Gauge {} is null-valued, defaulting to 0."", gauge);<line15>    LOG.debug(""Invalid type for Gauge {}: {}, only number types and booleans are supported by this""+ "" reporter."",gauge,value.getClass().getName());"
<line4>        logger.debug(message);<line6>        logger.info(message);<line8>        logger.warn(message);<line10>        logger.error(message);
"<line3>    log.info(""Starting TEST optimizer for the TOSCA syntax of September 2015 Of an ""+ TEST_CHARACTERISTIC);"
"<line5>      logger.warn(""Instance ID has changed from "" + bootstrapId + "" to "" + id);"
"<line38>            LOGGER.warn(""Best Match Heuristic requires statistic RowRangeHistogramStatistics for each index""+ "" to properly choose an index."");<line48>              LOGGER.warn(""No max range decomposition hint was provided, this should be provided from the""+ "" data store options"");"
"<line14>              logger.warn("""", e);<line32>        logger.debug(""{} {} is penalized; will not communicate with this peer"", this, peerStatus);<line36>    logger.debug(""{} All peers appear to be penalized; returning null"", this);"
"<line15>                  logger.info(""Accessing SystemProperty field {}#{}"", className, field.getName());<line17>                  logger.warn(""Unable to access field {}#{}"", className, field.getName(), t);<line21>            logger.warn(""Unable to load class {}"", className, t);<line25>      logger.warn(""Unable to scan classpath for SystemProperty classes"", t);"
"<line2>    log.info(""Got event PaymentError token='{}'"", event.getUserToken());"
<line15>      log.error(exception, exception);
"<line2>    logger.info(""GTAS Home Controller Shutting Down!"");<line5>      logger.error(""error shutting down GTAS Home Controller."", ex);"
"<line2>    LOG.trace(""Starting Liquibase Update"");<line7>        LOG.error(""An exception occurred during database migration"");<line7>        LOG.error(""A rollback file has been generated at "" + rollbackFile);<line7>        LOG.error(""Execute it within your database to rollback any changes"");<line7>        LOG.error(""The exception is as follows\n"", e);<line7>        LOG.error(""==============================================="");"
"<line1>    logger.info(""Creating and editing simple pipeline"");<line4>    logger.info(""Adding an echo step"");<line8>    logger.info(""Pipeline created and ready to be saved"");"
"<line6>      logger.debug(""[{}] Websocket connection closed with code {} reason : {}"", debugId, statusCode, reason);"
"<line1>    LOGGER.info(""Channel active: {}"", ctx.channel());"
"<line27>            log.warn(message);<line30>        log.warn(""Cannot detect bucket versioning configuration."");"
"<line1>    LOG.debug(""CONNECTED STATE: Cancelling Timeouts in handleError"");"
"<line6>      LOG.error(""Failed to send metrics: "", e);"
"<line21>    LOG.debug(""Parsed retry policy BoundedExponentialBackoffRetry with ""+ ""baseSleepTime:{}, maxSleepTime:{}, maxRetries:{}, maxElapsedTime:{}"",new Object[] {baseSleepTime, maxSleepTime, maxRetries, maxElapsedTime});"
"<line5>    LOGGER.debug(""Registering handler {} -> {}"", key, handler);"
"<line5>      logger.warn(String.format(""Unhandled exception happened when running %s"", task.getClass().getName()),t);"
"<line5>        logger.debug(format(""Channel %s removing mapping peer %s to mspid %s"", name, peer, mspid));"
<line12>      LOG.error(e.getMessage(), e);
"<line14>    LOG.debug(""Creating SaslServer for {} with mechanism {}"", kerberosName, saslMechanism);"
"<line13>      LOGGER.warn(""Something going wrong here..."");"
"<line6>    LOGGER.info(""Created scope object returned to client : "" + createdScope.toJsonString());"
"<line6>      log.info(""Added sync specification: {}"", spec);<line10>    log.info(""Vault Sync service is {}"", enabled ? ""enabled"" : ""disabled"");"
"<line19>      LOGGER.error(""Cannot create folder"", e);"
"<line14>        logger.debug(""Scheduled strategy {} with cron expression {}"",cronStrategy.getName(),cronExpression);"
"<line5>      logger.error(""Registration resp. initialization of child '{}' of bridge '{}' has been failed: {}"",child.getUID(),bridge.getUID(),ex.getMessage(),ex);"
"<line2>      this.logger.info(""Rx :  DialogRelease="" + evt);"
"<line8>    LOG.info(""Finished deleting the ledgers contains most entries."");"
"<line12>    LOGGER.debug(""enqueueUpdateDeviceSslCertificationRequest called with organisation {} and device {}"",organisationIdentification,deviceIdentification);"
"<line1>    LOG.info(""Waiting to exit safe mode..."");<line12>    LOG.info(""Exited safe mode"");"
"<line4>      LOG.info(""Updated task: saved changes in element properties."");"
"<line2>      LOG.debug(MessageFormat.format(""Truncating Direct I/O resources: {0}:{1} (id={2})"", fullPath, resourcePattern, id));"
"<line53>    log.info(""Created consumer {} in group {}"", this.name, this.groupId);"
"<line4>      log.info(""Starting checkout of ["" + _path + ""]"");<line6>      log.info(""["" + _path + ""] already exists, no checkout needed"");"
"<line11>    LOG.debug("">>>>> {}"", body);"
"<line10>            logger.trace(LogMarker.TOMBSTONE_COUNT_VERBOSE,""tombstone for {} was resurrected with v{}; destroyed version was v{}; count is {};""+ "" entryMap size is {}"",re.getKey(),re.getVersionStamp().getEntryVersion(),destroyedVersion,this._getOwner().getTombstoneCount(),size());<line14>              logger.trace(LogMarker.TOMBSTONE_COUNT_VERBOSE,""removing tombstone for {} with v{} rv{}; count is {}"",re.getKey(),destroyedVersion,version.getRegionVersion(),(this._getOwner().getTombstoneCount() - 1));<line15>              logger.trace(LogMarker.TOMBSTONE_COUNT_VERBOSE,""removing entry (v{}) that is older than an expiring tombstone (v{} rv{}) for {}"",entryVersion,destroyedVersion,version.getRegionVersion(),re.getKey());"
"<line7>      LOG.info(""Projecting fields schema : "" + projectionSchema.toString());"
"<line30>              LOG.debug("""" + index + "" "" + aField.getName() + "" "" + aField.getType());"
"<line28>      LOG.info(""ASYNC_PROFILER_HOME environment variable and async.profiler.home system property ""+ ""not specified. Disabling /prof endpoint."");"
"<line51>    LOG.info(""Tajo Worker is initialized."" + "" connection :"" + connectionInfo.toString());<line54>      LOG.fatal(e.getMessage(), e);"
"<line7>    log.debug(""Creating DiskCache for attributes = {0}"", idca);"
"<line3>    log.info(""-- Loading temp storage %s --"", name);<line24>    log.info(""-- Loaded temp storage %s --"", name);"
"<line7>      logger.debug(""Looking up endpoint for ["" + key + ""]"");"
